"name";"region";"district";"externalID"
##Name;Bundesland;Landkreis/Kreisfreie Stadt;Externe ID
"Süßen, St";"Baden-Württemberg";"LK Göppingen";"08117049"
"Uhingen, St";"Baden-Württemberg";"LK Göppingen";"08117051"
"Wangen";"Baden-Württemberg";"LK Göppingen";"08117055"
"Wiesensteig, St";"Baden-Württemberg";"LK Göppingen";"08117058"
"Wäschenbeuren";"Baden-Württemberg";"LK Göppingen";"08117053"
"Zell unter Aichelberg";"Baden-Württemberg";"LK Göppingen";"08117060"
"Dischingen";"Baden-Württemberg";"LK Heidenheim";"08135010"
"Gerstetten";"Baden-Württemberg";"LK Heidenheim";"08135015"
"Giengen an der Brenz, St";"Baden-Württemberg";"LK Heidenheim";"08135016"
"Heidenheim an der Brenz, St";"Baden-Württemberg";"LK Heidenheim";"08135019"
"Herbrechtingen, St";"Baden-Württemberg";"LK Heidenheim";"08135020"
"Hermaringen";"Baden-Württemberg";"LK Heidenheim";"08135021"
"Königsbronn";"Baden-Württemberg";"LK Heidenheim";"08135025"
"Nattheim";"Baden-Württemberg";"LK Heidenheim";"08135026"
"Niederstotzingen, St";"Baden-Württemberg";"LK Heidenheim";"08135027"
"Sontheim an der Brenz";"Baden-Württemberg";"LK Heidenheim";"08135031"
"Steinheim am Albuch";"Baden-Württemberg";"LK Heidenheim";"08135032"
"Abstatt";"Baden-Württemberg";"LK Heilbronn";"08125001"
"Bad Friedrichshall, St";"Baden-Württemberg";"LK Heilbronn";"08125005"
"Bad Rappenau, St";"Baden-Württemberg";"LK Heilbronn";"08125006"
"Bad Wimpfen, St";"Baden-Württemberg";"LK Heilbronn";"08125007"
"Beilstein, St";"Baden-Württemberg";"LK Heilbronn";"08125008"
"Brackenheim, St";"Baden-Württemberg";"LK Heilbronn";"08125013"
"Cleebronn";"Baden-Württemberg";"LK Heilbronn";"08125017"
"Eberstadt";"Baden-Württemberg";"LK Heilbronn";"08125021"
"Ellhofen";"Baden-Württemberg";"LK Heilbronn";"08125024"
"Eppingen, St";"Baden-Württemberg";"LK Heilbronn";"08125026"
"Erlenbach";"Baden-Württemberg";"LK Heilbronn";"08125027"
"Flein";"Baden-Württemberg";"LK Heilbronn";"08125030"
"Gemmingen";"Baden-Württemberg";"LK Heilbronn";"08125034"
"Gundelsheim, St";"Baden-Württemberg";"LK Heilbronn";"08125039"
"Güglingen, St";"Baden-Württemberg";"LK Heilbronn";"08125038"
"Hardthausen am Kocher";"Baden-Württemberg";"LK Heilbronn";"08125111"
"Ilsfeld";"Baden-Württemberg";"LK Heilbronn";"08125046"
"Ittlingen";"Baden-Württemberg";"LK Heilbronn";"08125047"
"Jagsthausen";"Baden-Württemberg";"LK Heilbronn";"08125048"
"Kirchardt";"Baden-Württemberg";"LK Heilbronn";"08125049"
"Langenbrettach";"Baden-Württemberg";"LK Heilbronn";"08125113"
"Lauffen am Neckar, St";"Baden-Württemberg";"LK Heilbronn";"08125056"
"Lehrensteinsfeld";"Baden-Württemberg";"LK Heilbronn";"08125057"
"Leingarten, St";"Baden-Württemberg";"LK Heilbronn";"08125058"
"Löwenstein, St";"Baden-Württemberg";"LK Heilbronn";"08125059"
"Massenbachhausen";"Baden-Württemberg";"LK Heilbronn";"08125061"
"Möckmühl, St";"Baden-Württemberg";"LK Heilbronn";"08125063"
"Neckarsulm, St";"Baden-Württemberg";"LK Heilbronn";"08125065"
"Neckarwestheim";"Baden-Württemberg";"LK Heilbronn";"08125066"
"Neudenau, St";"Baden-Württemberg";"LK Heilbronn";"08125068"
"Neuenstadt am Kocher, St";"Baden-Württemberg";"LK Heilbronn";"08125069"
"Nordheim";"Baden-Württemberg";"LK Heilbronn";"08125074"
"Obersulm";"Baden-Württemberg";"LK Heilbronn";"08125110"
"Oedheim";"Baden-Württemberg";"LK Heilbronn";"08125078"
"Offenau";"Baden-Württemberg";"LK Heilbronn";"08125079"
"Pfaffenhofen";"Baden-Württemberg";"LK Heilbronn";"08125081"
"Roigheim";"Baden-Württemberg";"LK Heilbronn";"08125084"
"Schwaigern, St";"Baden-Württemberg";"LK Heilbronn";"08125086"
"Siegelsbach";"Baden-Württemberg";"LK Heilbronn";"08125087"
"Talheim";"Baden-Württemberg";"LK Heilbronn";"08125094"
"Untereisesheim";"Baden-Württemberg";"LK Heilbronn";"08125096"
"Untergruppenbach";"Baden-Württemberg";"LK Heilbronn";"08125098"
"Weinsberg, St";"Baden-Württemberg";"LK Heilbronn";"08125102"
"Widdern, St";"Baden-Württemberg";"LK Heilbronn";"08125103"
"Wüstenrot";"Baden-Württemberg";"LK Heilbronn";"08125107"
"Zaberfeld";"Baden-Württemberg";"LK Heilbronn";"08125108"
"Bretzfeld";"Baden-Württemberg";"LK Hohenlohekreis";"08126011"
"Dörzbach";"Baden-Württemberg";"LK Hohenlohekreis";"08126020"
"Forchtenberg, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126028"
"Ingelfingen, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126039"
"Krautheim, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126045"
"Kupferzell";"Baden-Württemberg";"LK Hohenlohekreis";"08126047"
"Künzelsau, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126046"
"Mulfingen";"Baden-Württemberg";"LK Hohenlohekreis";"08126056"
"Neuenstein, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126058"
"Niedernhall, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126060"
"Pfedelbach";"Baden-Württemberg";"LK Hohenlohekreis";"08126069"
"Schöntal";"Baden-Württemberg";"LK Hohenlohekreis";"08126072"
"Waldenburg, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126085"
"Weißbach";"Baden-Württemberg";"LK Hohenlohekreis";"08126086"
"Zweiflingen";"Baden-Württemberg";"LK Hohenlohekreis";"08126094"
"Öhringen, St";"Baden-Württemberg";"LK Hohenlohekreis";"08126066"
"Bad Schönborn";"Baden-Württemberg";"LK Karlsruhe";"08215100"
"Bretten, St";"Baden-Württemberg";"LK Karlsruhe";"08215007"
"Bruchsal, St";"Baden-Württemberg";"LK Karlsruhe";"08215009"
"Dettenheim";"Baden-Württemberg";"LK Karlsruhe";"08215111"
"Eggenstein-Leopoldshafen";"Baden-Württemberg";"LK Karlsruhe";"08215102"
"Ettlingen, St";"Baden-Württemberg";"LK Karlsruhe";"08215017"
"Forst";"Baden-Württemberg";"LK Karlsruhe";"08215021"
"Gondelsheim";"Baden-Württemberg";"LK Karlsruhe";"08215025"
"Graben-Neudorf";"Baden-Württemberg";"LK Karlsruhe";"08215099"
"Hambrücken";"Baden-Württemberg";"LK Karlsruhe";"08215029"
"Karlsbad";"Baden-Württemberg";"LK Karlsruhe";"08215096"
"Karlsdorf-Neuthard";"Baden-Württemberg";"LK Karlsruhe";"08215103"
"Kraichtal, St";"Baden-Württemberg";"LK Karlsruhe";"08215097"
"Kronau";"Baden-Württemberg";"LK Karlsruhe";"08215039"
"Kürnbach";"Baden-Württemberg";"LK Karlsruhe";"08215040"
"Linkenheim-Hochstetten";"Baden-Württemberg";"LK Karlsruhe";"08215105"
"Malsch";"Baden-Württemberg";"LK Karlsruhe";"08215046"
"Marxzell";"Baden-Württemberg";"LK Karlsruhe";"08215047"
"Oberderdingen";"Baden-Württemberg";"LK Karlsruhe";"08215059"
"Oberhausen-Rheinhausen";"Baden-Württemberg";"LK Karlsruhe";"08215107"
"Pfinztal";"Baden-Württemberg";"LK Karlsruhe";"08215101"
"Philippsburg, St";"Baden-Württemberg";"LK Karlsruhe";"08215066"
"Rheinstetten, St";"Baden-Württemberg";"LK Karlsruhe";"08215108"
"Stutensee, St";"Baden-Württemberg";"LK Karlsruhe";"08215109"
"Sulzfeld";"Baden-Württemberg";"LK Karlsruhe";"08215082"
"Ubstadt-Weiher";"Baden-Württemberg";"LK Karlsruhe";"08215084"
"Waghäusel, St";"Baden-Württemberg";"LK Karlsruhe";"08215106"
"Waldbronn";"Baden-Württemberg";"LK Karlsruhe";"08215110"
"Walzbachtal";"Baden-Württemberg";"LK Karlsruhe";"08215089"
"Weingarten (Baden)";"Baden-Württemberg";"LK Karlsruhe";"08215090"
"Zaisenhausen";"Baden-Württemberg";"LK Karlsruhe";"08215094"
"Östringen, St";"Baden-Württemberg";"LK Karlsruhe";"08215064"
"Aach, St";"Baden-Württemberg";"LK Konstanz";"08335001"
"Allensbach";"Baden-Württemberg";"LK Konstanz";"08335002"
"Bodman-Ludwigshafen";"Baden-Württemberg";"LK Konstanz";"08335098"
"Büsingen am Hochrhein";"Baden-Württemberg";"LK Konstanz";"08335015"
"Eigeltingen";"Baden-Württemberg";"LK Konstanz";"08335021"
"Engen, St";"Baden-Württemberg";"LK Konstanz";"08335022"
"Gaienhofen";"Baden-Württemberg";"LK Konstanz";"08335025"
"Gailingen am Hochrhein";"Baden-Württemberg";"LK Konstanz";"08335026"
"Gottmadingen";"Baden-Württemberg";"LK Konstanz";"08335028"
"Hilzingen";"Baden-Württemberg";"LK Konstanz";"08335035"
"Hohenfels";"Baden-Württemberg";"LK Konstanz";"08335096"
"Konstanz, Universitätsstadt";"Baden-Württemberg";"LK Konstanz";"08335043"
"Moos";"Baden-Württemberg";"LK Konstanz";"08335055"
"Mühlhausen-Ehingen";"Baden-Württemberg";"LK Konstanz";"08335097"
"Mühlingen";"Baden-Württemberg";"LK Konstanz";"08335057"
"Orsingen-Nenzingen";"Baden-Württemberg";"LK Konstanz";"08335099"
"Radolfzell am Bodensee, St";"Baden-Württemberg";"LK Konstanz";"08335063"
"Reichenau";"Baden-Württemberg";"LK Konstanz";"08335066"
"Rielasingen-Worblingen";"Baden-Württemberg";"LK Konstanz";"08335100"
"Singen (Hohentwiel), St";"Baden-Württemberg";"LK Konstanz";"08335075"
"Steißlingen";"Baden-Württemberg";"LK Konstanz";"08335077"
"Stockach, St";"Baden-Württemberg";"LK Konstanz";"08335079"
"Tengen, St";"Baden-Württemberg";"LK Konstanz";"08335080"
"Volkertshausen";"Baden-Württemberg";"LK Konstanz";"08335081"
"Öhningen";"Baden-Württemberg";"LK Konstanz";"08335061"
"Affalterbach";"Baden-Württemberg";"LK Ludwigsburg";"08118001"
"Asperg, St";"Baden-Württemberg";"LK Ludwigsburg";"08118003"
"Benningen am Neckar";"Baden-Württemberg";"LK Ludwigsburg";"08118006"
"Besigheim, St";"Baden-Württemberg";"LK Ludwigsburg";"08118007"
"Bietigheim-Bissingen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118079"
"Bönnigheim, St";"Baden-Württemberg";"LK Ludwigsburg";"08118010"
"Ditzingen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118011"
"Eberdingen";"Baden-Württemberg";"LK Ludwigsburg";"08118012"
"Erdmannhausen";"Baden-Württemberg";"LK Ludwigsburg";"08118014"
"Erligheim";"Baden-Württemberg";"LK Ludwigsburg";"08118015"
"Freiberg am Neckar, St";"Baden-Württemberg";"LK Ludwigsburg";"08118078"
"Freudental";"Baden-Württemberg";"LK Ludwigsburg";"08118016"
"Gemmrigheim";"Baden-Württemberg";"LK Ludwigsburg";"08118018"
"Gerlingen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118019"
"Großbottwar, St";"Baden-Württemberg";"LK Ludwigsburg";"08118021"
"Hemmingen";"Baden-Württemberg";"LK Ludwigsburg";"08118027"
"Hessigheim";"Baden-Württemberg";"LK Ludwigsburg";"08118028"
"Ingersheim";"Baden-Württemberg";"LK Ludwigsburg";"08118077"
"Kirchheim am Neckar";"Baden-Württemberg";"LK Ludwigsburg";"08118040"
"Korntal-Münchingen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118080"
"Kornwestheim, St";"Baden-Württemberg";"LK Ludwigsburg";"08118046"
"Ludwigsburg, St";"Baden-Württemberg";"LK Ludwigsburg";"08118048"
"Löchgau";"Baden-Württemberg";"LK Ludwigsburg";"08118047"
"Marbach am Neckar, St";"Baden-Württemberg";"LK Ludwigsburg";"08118049"
"Markgröningen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118050"
"Mundelsheim";"Baden-Württemberg";"LK Ludwigsburg";"08118053"
"Murr";"Baden-Württemberg";"LK Ludwigsburg";"08118054"
"Möglingen";"Baden-Württemberg";"LK Ludwigsburg";"08118051"
"Oberriexingen, St";"Baden-Württemberg";"LK Ludwigsburg";"08118059"
"Oberstenfeld";"Baden-Württemberg";"LK Ludwigsburg";"08118060"
"Pleidelsheim";"Baden-Württemberg";"LK Ludwigsburg";"08118063"
"Remseck am Neckar, St";"Baden-Württemberg";"LK Ludwigsburg";"08118081"
"Sachsenheim, St";"Baden-Württemberg";"LK Ludwigsburg";"08118076"
"Schwieberdingen";"Baden-Württemberg";"LK Ludwigsburg";"08118067"
"Sersheim";"Baden-Württemberg";"LK Ludwigsburg";"08118068"
"Steinheim an der Murr, St";"Baden-Württemberg";"LK Ludwigsburg";"08118070"
"Tamm";"Baden-Württemberg";"LK Ludwigsburg";"08118071"
"Vaihingen an der Enz, St";"Baden-Württemberg";"LK Ludwigsburg";"08118073"
"Walheim";"Baden-Württemberg";"LK Ludwigsburg";"08118074"
"Aitern";"Baden-Württemberg";"LK Lörrach";"08336004"
"Bad Bellingen";"Baden-Württemberg";"LK Lörrach";"08336006"
"Binzen";"Baden-Württemberg";"LK Lörrach";"08336008"
"Böllen";"Baden-Württemberg";"LK Lörrach";"08336010"
"Bürchau";"Baden-Württemberg";"LK Lörrach";"08336012"
"Efringen-Kirchen";"Baden-Württemberg";"LK Lörrach";"08336014"
"Eimeldingen";"Baden-Württemberg";"LK Lörrach";"08336019"
"Elbenschwand";"Baden-Württemberg";"LK Lörrach";"08336020"
"Fischingen";"Baden-Württemberg";"LK Lörrach";"08336024"
"Fröhnd";"Baden-Württemberg";"LK Lörrach";"08336025"
"Grenzach-Wyhlen";"Baden-Württemberg";"LK Lörrach";"08336105"
"Hasel";"Baden-Württemberg";"LK Lörrach";"08336034"
"Hausen im Wiesental";"Baden-Württemberg";"LK Lörrach";"08336036"
"Häg-Ehrsberg";"Baden-Württemberg";"LK Lörrach";"08336106"
"Inzlingen";"Baden-Württemberg";"LK Lörrach";"08336043"
"Kandern, St";"Baden-Württemberg";"LK Lörrach";"08336045"
"Kleines Wiesental";"Baden-Württemberg";"LK Lörrach";"08336107"
"Lörrach, St";"Baden-Württemberg";"LK Lörrach";"08336050"
"Malsburg-Marzell";"Baden-Württemberg";"LK Lörrach";"08336104"
"Maulburg";"Baden-Württemberg";"LK Lörrach";"08336057"
"Neuenweg";"Baden-Württemberg";"LK Lörrach";"08336060"
"Raich";"Baden-Württemberg";"LK Lörrach";"08336067"
"Rheinfelden (Baden), St";"Baden-Württemberg";"LK Lörrach";"08336069"
"Rümmingen";"Baden-Württemberg";"LK Lörrach";"08336073"
"Sallneck";"Baden-Württemberg";"LK Lörrach";"08336074"
"Schallbach";"Baden-Württemberg";"LK Lörrach";"08336075"
"Schliengen";"Baden-Württemberg";"LK Lörrach";"08336078"
"Schopfheim, St";"Baden-Württemberg";"LK Lörrach";"08336081"
"Schwörstadt";"Baden-Württemberg";"LK Lörrach";"08336082"
"Schönau im Schwarzwald, St";"Baden-Württemberg";"LK Lörrach";"08336079"
"Schönenberg";"Baden-Württemberg";"LK Lörrach";"08336080"
"Steinen";"Baden-Württemberg";"LK Lörrach";"08336084"
"Tegernau";"Baden-Württemberg";"LK Lörrach";"08336086"
"Todtnau, St";"Baden-Württemberg";"LK Lörrach";"08336087"
"Tunau";"Baden-Württemberg";"LK Lörrach";"08336089"
"Utzenfeld";"Baden-Württemberg";"LK Lörrach";"08336090"
"Weil am Rhein, St";"Baden-Württemberg";"LK Lörrach";"08336091"
"Wembach";"Baden-Württemberg";"LK Lörrach";"08336094"
"Wieden";"Baden-Württemberg";"LK Lörrach";"08336096"
"Wies";"Baden-Württemberg";"LK Lörrach";"08336097"
"Wieslet";"Baden-Württemberg";"LK Lörrach";"08336098"
"Wittlingen";"Baden-Württemberg";"LK Lörrach";"08336100"
"Zell im Wiesental, St";"Baden-Württemberg";"LK Lörrach";"08336103"
"Ahorn";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128138"
"Assamstadt";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128006"
"Bad Mergentheim, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128007"
"Boxberg, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128014"
"Creglingen, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128020"
"Freudenberg, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128039"
"Großrinderfeld";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128045"
"Grünsfeld, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128047"
"Igersheim";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128058"
"Königheim";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128061"
"Külsheim, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128064"
"Lauda-Königshofen, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128139"
"Niederstetten, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128082"
"Tauberbischofsheim, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128115"
"Weikersheim, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128126"
"Werbach";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128128"
"Wertheim, St";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128131"
"Wittighausen";"Baden-Württemberg";"LK Main-Tauber-Kreis";"08128137"
"Adelsheim, St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225001"
"Aglasterhausen";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225002"
"Billigheim";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225009"
"Binau";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225010"
"Buchen (Odenwald), St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225014"
"Elztal";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225117"
"Fahrenbach";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225024"
"Hardheim";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225032"
"Haßmersheim";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225033"
"Höpfingen";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225039"
"Hüffenhardt";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225042"
"Limbach";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225052"
"Mosbach, St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225058"
"Mudau";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225060"
"Neckargerach";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225064"
"Neckarzimmern";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225067"
"Neunkirchen";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225068"
"Obrigheim";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225074"
"Osterburken, St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225075"
"Ravenstein, St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225114"
"Rosenberg";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225082"
"Schefflenz";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225115"
"Schwarzach";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225116"
"Seckach";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225091"
"Waldbrunn";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225118"
"Walldürn, St";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225109"
"Zwingenberg";"Baden-Württemberg";"LK Neckar-Odenwald-Kreis";"08225113"
"Achern, St";"Baden-Württemberg";"LK Ortenaukreis";"08317001"
"Appenweier";"Baden-Württemberg";"LK Ortenaukreis";"08317005"
"Bad Peterstal-Griesbach";"Baden-Württemberg";"LK Ortenaukreis";"08317008"
"Berghaupten";"Baden-Württemberg";"LK Ortenaukreis";"08317009"
"Biberach";"Baden-Württemberg";"LK Ortenaukreis";"08317011"
"Durbach";"Baden-Württemberg";"LK Ortenaukreis";"08317021"
"Ettenheim, St";"Baden-Württemberg";"LK Ortenaukreis";"08317026"
"Fischerbach";"Baden-Württemberg";"LK Ortenaukreis";"08317029"
"Friesenheim";"Baden-Württemberg";"LK Ortenaukreis";"08317031"
"Gengenbach, St";"Baden-Württemberg";"LK Ortenaukreis";"08317034"
"Gutach (Schwarzwaldbahn)";"Baden-Württemberg";"LK Ortenaukreis";"08317039"
"Haslach im Kinzigtal, St";"Baden-Württemberg";"LK Ortenaukreis";"08317040"
"Hausach, St";"Baden-Württemberg";"LK Ortenaukreis";"08317041"
"Hofstetten";"Baden-Württemberg";"LK Ortenaukreis";"08317046"
"Hohberg";"Baden-Württemberg";"LK Ortenaukreis";"08317047"
"Hornberg, St";"Baden-Württemberg";"LK Ortenaukreis";"08317051"
"Kappel-Grafenhausen";"Baden-Württemberg";"LK Ortenaukreis";"08317152"
"Kappelrodeck";"Baden-Württemberg";"LK Ortenaukreis";"08317056"
"Kehl, St";"Baden-Württemberg";"LK Ortenaukreis";"08317057"
"Kippenheim";"Baden-Württemberg";"LK Ortenaukreis";"08317059"
"Lahr/Schwarzwald, St";"Baden-Württemberg";"LK Ortenaukreis";"08317065"
"Lauf";"Baden-Württemberg";"LK Ortenaukreis";"08317068"
"Lautenbach";"Baden-Württemberg";"LK Ortenaukreis";"08317067"
"Mahlberg, St";"Baden-Württemberg";"LK Ortenaukreis";"08317073"
"Meißenheim";"Baden-Württemberg";"LK Ortenaukreis";"08317075"
"Mühlenbach";"Baden-Württemberg";"LK Ortenaukreis";"08317078"
"Neuried";"Baden-Württemberg";"LK Ortenaukreis";"08317151"
"Nordrach";"Baden-Württemberg";"LK Ortenaukreis";"08317085"
"Oberharmersbach";"Baden-Württemberg";"LK Ortenaukreis";"08317088"
"Oberkirch, St";"Baden-Württemberg";"LK Ortenaukreis";"08317089"
"Oberwolfach";"Baden-Württemberg";"LK Ortenaukreis";"08317093"
"Offenburg, St";"Baden-Württemberg";"LK Ortenaukreis";"08317096"
"Ohlsbach";"Baden-Württemberg";"LK Ortenaukreis";"08317097"
"Oppenau, St";"Baden-Württemberg";"LK Ortenaukreis";"08317098"
"Ortenberg";"Baden-Württemberg";"LK Ortenaukreis";"08317100"
"Ottenhöfen im Schwarzwald";"Baden-Württemberg";"LK Ortenaukreis";"08317102"
"Renchen, St";"Baden-Württemberg";"LK Ortenaukreis";"08317110"
"Rheinau, St";"Baden-Württemberg";"LK Ortenaukreis";"08317153"
"Rheinau, gemeindefreies Gebiet";"Baden-Württemberg";"LK Ortenaukreis";"08317971"
"Ringsheim";"Baden-Württemberg";"LK Ortenaukreis";"08317113"
"Rust";"Baden-Württemberg";"LK Ortenaukreis";"08317114"
"Sasbach";"Baden-Württemberg";"LK Ortenaukreis";"08317116"
"Sasbachwalden";"Baden-Württemberg";"LK Ortenaukreis";"08317118"
"Schuttertal";"Baden-Württemberg";"LK Ortenaukreis";"08317121"
"Schutterwald";"Baden-Württemberg";"LK Ortenaukreis";"08317122"
"Schwanau";"Baden-Württemberg";"LK Ortenaukreis";"08317150"
"Seebach";"Baden-Württemberg";"LK Ortenaukreis";"08317126"
"Seelbach";"Baden-Württemberg";"LK Ortenaukreis";"08317127"
"Steinach";"Baden-Württemberg";"LK Ortenaukreis";"08317129"
"Willstätt";"Baden-Württemberg";"LK Ortenaukreis";"08317141"
"Wolfach, St";"Baden-Württemberg";"LK Ortenaukreis";"08317145"
"Zell am Harmersbach, St";"Baden-Württemberg";"LK Ortenaukreis";"08317146"
"Aalen, St";"Baden-Württemberg";"LK Ostalbkreis";"08136088"
"Abtsgmünd";"Baden-Württemberg";"LK Ostalbkreis";"08136002"
"Adelmannsfelden";"Baden-Württemberg";"LK Ostalbkreis";"08136003"
"Bartholomä";"Baden-Württemberg";"LK Ostalbkreis";"08136007"
"Bopfingen, St";"Baden-Württemberg";"LK Ostalbkreis";"08136010"
"Böbingen an der Rems";"Baden-Württemberg";"LK Ostalbkreis";"08136009"
